Date,Area Type,Area Name,Age,Economic Activity,Employment Status,Employment Type,Gender,Value
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-64,Inactive ,,, Males ,10000
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-64,Inactive ,,, Males ,20600
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-64,Inactive ,,, Males ,21600
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-64,Inactive ,,, Males ,13500
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-64,Inactive ,,, Males ,18900
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-64,Inactive ,,, Males ,8400
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-64,Inactive ,,, Males ,15100
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-64,Inactive ,,, Males ,11400
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-64,Inactive ,,, Males ,8600
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-64,Inactive ,,, Males ,20200
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-64,Inactive ,,, Males ,25600
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-64,Inactive ,,, Males ,12300
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-64,Inactive ,,, Males ,19900
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-64,Inactive ,,, Males ,9600
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-64,Inactive ,,, Males ,17000
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-64,Inactive ,,, Males ,21700
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-64,Inactive ,,, Males ,10100
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-64,Inactive ,,, Males ,16800
Apr 2022-Mar 2023,Region,London,Aged 16-64,Inactive ,,, Males ,514500
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-64,Inactive ,,, Females ,27600
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-64,Inactive ,,, Females ,34900
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-64,Inactive ,,, Females ,13400
Apr 2022-Mar 2023,Local Authority,Brent,Aged 16-64,Inactive ,,, Females ,55800
Apr 2022-Mar 2023,Local Authority,Bromley,Aged 16-64,Inactive ,,, Females ,23600
Apr 2022-Mar 2023,Local Authority,Camden,Aged 16-64,Inactive ,,, Females ,27400
Apr 2022-Mar 2023,Local Authority,City of London,Aged 16-64,Inactive ,,, Females ,!
Apr 2022-Mar 2023,Local Authority,Croydon,Aged 16-64,Inactive ,,, Females ,38100
Apr 2022-Mar 2023,Local Authority,Ealing,Aged 16-64,Inactive ,,, Females ,22300
Apr 2022-Mar 2023,Local Authority,Enfield,Aged 16-64,Inactive ,,, Females ,27100
Apr 2022-Mar 2023,Local Authority,Greenwich,Aged 16-64,Inactive ,,, Females ,19900
Apr 2022-Mar 2023,Local Authority,Hackney,Aged 16-64,Inactive ,,, Females ,18900
Apr 2022-Mar 2023,Local Authority,Hammersmith and Fulham,Aged 16-64,Inactive ,,, Females ,14500
Apr 2022-Mar 2023,Local Authority,Haringey,Aged 16-64,Inactive ,,, Females ,28200
Apr 2022-Mar 2023,Local Authority,Harrow,Aged 16-64,Inactive ,,, Females ,21000
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-64,Inactive ,,, Females ,13600
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-64,Inactive ,,, Females ,34900
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-64,Inactive ,,, Females ,19300
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-64,Inactive ,,, Females ,12900
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-64,Inactive ,,, Females ,16600
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-64,Inactive ,,, Females ,12700
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-64,Inactive ,,, Females ,20100
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-64,Inactive ,,, Females ,16600
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-64,Inactive ,,, Females ,15200
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-64,Inactive ,,, Females ,35100
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-64,Inactive ,,, Females ,26300
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-64,Inactive ,,, Females ,13300
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-64,Inactive ,,, Females ,31000
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-64,Inactive ,,, Females ,15100
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-64,Inactive ,,, Females ,47000
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-64,Inactive ,,, Females ,26600
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-64,Inactive ,,, Females ,11800
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-64,Inactive ,,, Females ,25900
Apr 2022-Mar 2023,Region,London,Aged 16-64,Inactive ,,, Females ,766800
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-19,Active ,In employment ,Employees , Males ,4300
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Brent,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Bromley,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Camden,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,City of London,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Croydon,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Ealing,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Enfield,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Greenwich,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Hackney,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Hammersmith and Fulham,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Haringey,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Harrow,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-19,Active ,In employment ,Employees , Males ,1900
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-19,Active ,In employment ,Employees , Males ,1600
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-19,Active ,In employment ,Employees , Males ,!
Apr 2022-Mar 2023,Region,London,Aged 16-19,Active ,In employment ,Employees , Males ,37900
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-19,Active ,In employment ,Employees , Females ,4300
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-19,Active ,In employment ,Employees , Females ,2400
Apr 2022-Mar 2023,Local Authority,Brent,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Bromley,Aged 16-19,Active ,In employment ,Employees , Females ,4700
Apr 2022-Mar 2023,Local Authority,Camden,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,City of London,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Croydon,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Ealing,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Enfield,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Greenwich,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Hackney,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Hammersmith and Fulham,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Haringey,Aged 16-19,Active ,In employment ,Employees , Females ,2600
Apr 2022-Mar 2023,Local Authority,Harrow,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-19,Active ,In employment ,Employees , Females ,1400
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-19,Active ,In employment ,Employees , Females ,900
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-19,Active ,In employment ,Employees , Females ,4400
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-19,Active ,In employment ,Employees , Females ,5900
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-19,Active ,In employment ,Employees , Females ,1200
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-19,Active ,In employment ,Employees , Females ,1000
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-19,Active ,In employment ,Employees , Females ,!
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-19,Active ,In employment ,Employees , Females ,2000
Apr 2022-Mar 2023,Region,London,Aged 16-19,Active ,In employment ,Employees , Females ,50300
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Brent,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Bromley,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Camden,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,City of London,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Croydon,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Ealing,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Enfield,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Greenwich,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Hackney,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Hammersmith and Fulham,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Haringey,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Harrow,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Region,London,Aged 16-19,Active ,In employment ,Self Employed , Males ,!
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Brent,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Bromley,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Camden,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,City of London,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Croydon,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Ealing,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Enfield,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Greenwich,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Hackney,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Hammersmith and Fulham,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Haringey,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Harrow,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Havering,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Hillingdon,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Hounslow,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Islington,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Kensington and Chelsea,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Kingston upon Thames,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Lambeth,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Lewisham,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Merton,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Newham,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Redbridge,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Richmond upon Thames,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Southwark,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Sutton,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Tower Hamlets,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Waltham Forest,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Wandsworth,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Westminster,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Region,London,Aged 16-19,Active ,In employment ,Self Employed , Females ,!
Apr 2022-Mar 2023,Local Authority,Barking and Dagenham,Aged 16-19,Active ,In employment ,Unemployed , Males ,!
Apr 2022-Mar 2023,Local Authority,Barnet,Aged 16-19,Active ,In employment ,Unemployed , Males ,!
Apr 2022-Mar 2023,Local Authority,Bexley,Aged 16-19,Active ,In employment ,Unemployed , Males ,!
